time_days,layer,i,j,pressure_psia,sw,sg
174.872798,2,5,4,4127.716772,0.200794,0.000005
174.872798,2,6,4,4110.828534,0.200815,0.000003
174.872798,2,7,4,4093.625779,0.200835,0.000005
174.872798,2,8,4,4077.936816,0.200854,0.000002
174.872798,2,9,4,4065.818933,0.200869,0.000003
174.872798,2,10,4,4059.061964,0.200877,0.000002
174.872798,2,1,5,4157.792543,0.200758,0.000005
174.872798,2,2,5,4152.575285,0.200764,0.000004
174.872798,2,3,5,4142.400054,0.200777,0.000001
174.872798,2,4,5,4127.716772,0.200794,0.000005
174.872798,2,5,5,4109.238055,0.200816,0.000003
174.872798,2,6,5,4088.084894,0.200842,0.000007
174.872798,2,7,5,4065.918088,0.200868,0.000001
174.872798,2,8,5,4045.039713,0.200894,0.000003
174.872798,2,9,5,4028.527197,0.200913,0.000004
174.872798,2,10,5,4018.768602,0.200925,0.000007
174.872798,2,1,6,4146.715258,0.200771,0.000004
174.872798,2,2,6,4140.592815,0.200779,0.000002
174.872798,2,3,6,4128.521249,0.200793,0.000004
174.872798,2,4,6,4110.828534,0.200815,0.000003
174.872798,2,5,6,4088.084894,0.200842,0.000007
174.872798,2,6,6,4061.297141,0.200874,0.000000
174.872798,2,7,6,4032.161631,0.200909,0.000005
174.872798,2,8,6,4003.326577,0.200944,0.000831
174.872798,2,9,6,3980.283169,0.200971,0.003740
174.872798,2,10,6,3964.466104,0.200990,0.006422
174.872798,2,1,7,4135.925681,0.200784,0.000002
174.872798,2,2,7,4128.829082,0.200793,0.000004
174.872798,2,3,7,4114.686366,0.200810,0.000003
174.872798,2,4,7,4093.625779,0.200835,0.000005
174.872798,2,5,7,4065.918088,0.200868,0.000001
174.872798,2,6,7,4032.161631,0.200909,0.000005
174.872798,2,7,7,3993.775638,0.200955,0.001522
174.872798,2,8,7,3951.599673,0.201006,0.007409
174.872798,2,9,7,3906.883893,0.201060,0.014165
174.872798,2,10,7,3875.122570,0.201098,0.018144
174.872798,2,1,8,4126.528974,0.200796,0.000003
174.872798,2,2,8,4118.496067,0.200805,0.000003
174.872798,2,3,8,4102.347698,0.200825,0.000003
174.872798,2,4,8,4077.936816,0.200854,0.000002
174.872798,2,5,8,4045.039713,0.200894,0.000003
174.872798,2,6,8,4003.326577,0.200944,0.000831
174.872798,2,7,8,3951.599673,0.201006,0.007409
174.872798,2,8,8,3880.545622,0.201091,0.017756
174.872798,2,9,8,3796.423167,0.201192,0.030079
174.872798,2,10,8,3727.514555,0.201275,0.037710
174.872798,2,1,9,4119.559519,0.200804,0.000002
174.872798,2,2,9,4110.784496,0.200815,0.000002
174.872798,2,3,9,4093.013167,0.200836,0.000003
174.872798,2,4,9,4065.818933,0.200869,0.000003
174.872798,2,5,9,4028.527197,0.200913,0.000004
174.872798,2,6,9,3980.283169,0.200971,0.003740
174.872798,2,7,9,3906.883893,0.201060,0.014165
174.872798,2,8,9,3796.423167,0.201192,0.030079
174.872798,2,9,9,3644.405271,0.201375,0.040388
174.872798,2,10,9,3490.106720,0.201561,0.045028
174.872798,2,1,10,4115.861055,0.200809,0.000002
174.872798,2,2,10,4106.662931,0.200820,0.000004
174.872798,2,3,10,4087.945997,0.200842,0.000004
174.872798,2,4,10,4059.061964,0.200877,0.000002
174.872798,2,5,10,4018.768602,0.200925,0.000007
174.872798,2,6,10,3964.466104,0.200990,0.006422
174.872798,2,7,10,3875.122570,0.201098,0.018144
174.872798,2,8,10,3727.514555,0.201275,0.037710
174.872798,2,9,10,3490.106720,0.201561,0.045028
174.872798,2,10,10,3081.885227,0.202053,0.199781
174.872798,3,1,1,4197.440441,0.200723,0.000039
174.872798,3,2,1,4193.372836,0.200728,0.000003
174.872798,3,3,1,4186.844575,0.200736,0.000000
174.872798,3,4,1,4178.121510,0.200746,0.000007
174.872798,3,5,1,4167.796367,0.200759,0.000014
174.872798,3,6,1,4156.717437,0.200772,0.000012
174.872798,3,7,1,4145.926256,0.200785,0.000002
174.872798,3,8,1,4136.528150,0.200796,0.000005
174.872798,3,9,1,4129.557655,0.200804,0.000003
174.872798,3,10,1,4125.858638,0.200809,0.000003
174.872798,3,1,2,4193.372836,0.200728,0.000003
174.872798,3,2,2,4189.663048,0.200732,0.000000
174.872798,3,3,2,4182.936600,0.200740,0.000004
174.872798,3,4,2,4173.668147,0.200752,0.000004
174.872798,3,5,2,4162.578330,0.200765,0.000011
174.872798,3,6,2,4150.594076,0.200779,0.000002
174.872798,3,7,2,4138.828590,0.200793,0.000008
174.872798,3,8,2,4128.494031,0.200806,0.000006
174.872798,3,9,2,4120.781304,0.200815,0.000004
174.872798,3,10,2,4116.659122,0.200820,0.000013
174.872798,3,1,3,4186.844575,0.200736,0.000000
174.872798,3,2,3,4182.936600,0.200740,0.000004
174.872798,3,3,3,4175.496320,0.200749,0.000002
174.872798,3,4,3,4165.064175,0.200762,0.000002
174.872798,3,5,3,4152.401576,0.200777,0.000000
174.872798,3,6,3,4138.520699,0.200794,0.000011
174.872798,3,7,3,4124.683746,0.200810,0.000007
174.872798,3,8,3,4112.343222,0.200825,0.000008
174.872798,3,9,3,4103.007282,0.200836,0.000005
174.872798,3,10,3,4097.939351,0.200842,0.000008
174.872798,3,1,4,4178.121510,0.200746,0.000007
174.872798,3,2,4,4173.668147,0.200752,0.000004
174.872798,3,3,4,4165.064175,0.200762,0.000002
174.872798,3,4,4,4152.825008,0.200777,0.000000
174.872798,3,5,4,4137.716095,0.200795,0.000014
174.872798,3,6,4,4120.825328,0.200815,0.000006
174.872798,3,7,4,4103.619988,0.200836,0.000013
174.872798,3,8,4,4087.928649,0.200854,0.000000
174.872798,3,9,4,4075.808909,0.200869,0.000005
174.872798,3,10,4,4069.050926,0.200877,0.000001
174.872798,3,1,5,4167.796367,0.200759,0.000014
174.872798,3,2,5,4162.578330,0.200765,0.000011
174.872798,3,3,5,4152.401576,0.200777,0.000000
174.872798,3,4,5,4137.716095,0.200795,0.000014
174.872798,3,5,5,4119.234610,0.200817,0.000009
174.872798,3,6,5,4098.078275,0.200842,0.000020
174.872798,3,7,5,4075.908130,0.200869,0.000001
174.872798,3,8,5,4055.026570,0.200894,0.000004
174.872798,3,9,5,4038.511229,0.200914,0.000004
174.872798,3,10,5,4028.751191,0.200926,0.000014
174.872798,3,1,6,4156.717437,0.200772,0.000012
174.872798,3,2,6,4150.594076,0.200779,0.000002
174.872798,3,3,6,4138.520699,0.200794,0.000011
174.872798,3,4,6,4120.825328,0.200815,0.000006
174.872798,3,5,6,4098.078275,0.200842,0.000020
174.872798,3,6,6,4071.286504,0.200874,0.000000
174.872798,3,7,6,4042.146528,0.200909,0.000012
174.872798,3,8,6,4013.306930,0.200944,0.000120
174.872798,3,9,6,3990.265557,0.200972,0.003057
174.872798,3,10,6,3974.450475,0.200991,0.004335
174.872798,3,1,7,4145.926256,0.200785,0.000002
174.872798,3,2,7,4138.828590,0.200793,0.000008
174.872798,3,3,7,4124.683746,0.200810,0.000007
174.872798,3,4,7,4103.619988,0.200836,0.000013
174.872798,3,5,7,4075.908130,0.200869,0.000001
174.872798,3,6,7,4042.146528,0.200909,0.000012
174.872798,3,7,7,4003.740253,0.200956,0.000818
174.872798,3,8,7,3961.585990,0.201006,0.006763
174.872798,3,9,7,3916.876192,0.201060,0.012266
174.872798,3,10,7,3885.119084,0.201098,0.018136
174.872798,3,1,8,4136.528150,0.200796,0.000005
174.872798,3,2,8,4128.494031,0.200806,0.000006
174.872798,3,3,8,4112.343222,0.200825,0.000008
174.872798,3,4,8,4087.928649,0.200854,0.000000
174.872798,3,5,8,4055.026570,0.200894,0.000004
174.872798,3,6,8,4013.306930,0.200944,0.000120
174.872798,3,7,8,3961.585990,0.201006,0.006763
174.872798,3,8,8,3890.541205,0.201092,0.016109
174.872798,3,9,8,3806.331301,0.201193,0.027085
174.872798,3,10,8,3737.377877,0.201276,0.029958
174.872798,3,1,9,4129.557655,0.200804,0.000003
174.872798,3,2,9,4120.781304,0.200815,0.000004
174.872798,3,3,9,4103.007282,0.200836,0.000005
174.872798,3,4,9,4075.808909,0.200869,0.000005
174.872798,3,5,9,4038.511229,0.200914,0.000004
174.872798,3,6,9,3990.265557,0.200972,0.003057
174.872798,3,7,9,3916.876192,0.201060,0.012266
174.872798,3,8,9,3806.331301,0.201193,0.027085
174.872798,3,9,9,3654.330077,0.201376,0.030549
174.872798,3,10,9,3499.969066,0.201562,0.033097
174.872798,3,1,10,4125.858638,0.200809,0.000003
174.872798,3,2,10,4116.659122,0.200820,0.000013
174.872798,3,3,10,4097.939351,0.200842,0.000008
174.872798,3,4,10,4069.050926,0.200877,0.000001
174.872798,3,5,10,4028.751191,0.200926,0.000014
174.872798,3,6,10,3974.450475,0.200991,0.004335
174.872798,3,7,10,3885.119084,0.201098,0.018136
174.872798,3,8,10,3737.377877,0.201276,0.029958
174.872798,3,9,10,3499.969066,0.201562,0.033097
174.872798,3,10,10,3083.545550,0.202064,0.134856
180.000000,1,1,1,4162.637527,0.200744,0.013261
180.000000,1,2,1,4158.689791,0.200749,0.000010
180.000000,1,3,1,4152.348428,0.200757,0.000000
180.000000,1,4,1,4143.879799,0.200767,0.000016
180.000000,1,5,1,4133.882209,0.200779,0.000033
180.000000,1,6,1,4123.182312,0.200792,0.000032
180.000000,1,7,1,4112.768181,0.200804,0.000005
180.000000,1,8,1,4103.697845,0.200815,0.000010
180.000000,1,9,1,4096.975631,0.200823,0.000006
180.000000,1,10,1,4093.392817,0.200828,0.000009
180.000000,1,1,2,4158.689791,0.200749,0.000010
180.000000,1,2,2,4155.120975,0.200753,0.000002
180.000000,1,3,2,4148.582418,0.200761,0.000010
180.000000,1,4,2,4139.610760,0.200772,0.000008
180.000000,1,5,2,4128.894402,0.200785,0.000025
180.000000,1,6,2,4117.328122,0.200799,0.000004
180.000000,1,7,2,4105.982613,0.200812,0.000016
180.000000,1,8,2,4096.022496,0.200824,0.000011
180.000000,1,9,2,4088.581757,0.200833,0.000009
180.000000,1,10,2,4084.593254,0.200838,0.000032
180.000000,1,1,3,4152.348428,0.200757,0.000000
180.000000,1,2,3,4148.582418,0.200761,0.000010
180.000000,1,3,3,4141.400290,0.200770,0.000003
180.000000,1,4,3,4131.335315,0.200782,0.000005
180.000000,1,5,3,4119.135000,0.200797,0.000000
180.000000,1,6,3,4105.782391,0.200813,0.000026
180.000000,1,7,3,4092.486839,0.200829,0.000014
180.000000,1,8,3,4080.627010,0.200843,0.000017
180.000000,1,9,3,4071.617933,0.200854,0.000011
180.000000,1,10,3,4066.740412,0.200860,0.000022
180.000000,1,1,4,4143.879799,0.200767,0.000016
180.000000,1,2,4,4139.610760,0.200772,0.000008
180.000000,1,3,4,4131.335315,0.200782,0.000005
180.000000,1,4,4,4119.563103,0.200796,0.000001
180.000000,1,5,4,4105.062414,0.200814,0.000031
180.000000,1,6,4,4088.895107,0.200833,0.000012
180.000000,1,7,4,4072.456103,0.200853,0.000030
180.000000,1,8,4,4057.444677,0.200871,0.000000
180.000000,1,9,4,4045.700421,0.200885,0.000010
180.000000,1,10,4,4039.255996,0.200893,0.000004
180.000000,1,1,5,4133.882209,0.200779,0.000033
180.000000,1,2,5,4128.894402,0.200785,0.000025
180.000000,1,3,5,4119.135000,0.200797,0.000000
180.000000,1,4,5,4105.062414,0.200814,0.000031
180.000000,1,5,5,4087.411605,0.200835,0.000020
180.000000,1,6,5,4067.286137,0.200859,0.000047
180.000000,1,7,5,4046.267056,0.200884,0.000002
180.000000,1,8,5,4026.503098,0.200908,0.000016
180.000000,1,9,5,4010.125362,0.200928,0.000367
180.000000,1,10,5,4001.085604,0.200938,0.001727
180.000000,1,1,6,4123.182312,0.200792,0.000032
180.000000,1,2,6,4117.328122,0.200799,0.000004
180.000000,1,3,6,4105.782391,0.200813,0.000026
180.000000,1,4,6,4088.895107,0.200833,0.000012
180.000000,1,5,6,4067.286137,0.200859,0.000047
180.000000,1,6,6,4041.978446,0.200889,0.000000
180.000000,1,7,6,4014.635509,0.200922,0.000044
180.000000,1,8,6,3988.301244,0.200954,0.002542
180.000000,1,9,6,3963.222436,0.200984,0.005950
180.000000,1,10,6,3947.005393,0.201003,0.008938
180.000000,1,1,7,4112.768181,0.200804,0.000005
180.000000,1,2,7,4105.982613,0.200812,0.000016
180.000000,1,3,7,4092.486839,0.200829,0.000014
180.000000,1,4,7,4072.456103,0.200853,0.000030
180.000000,1,5,7,4046.267056,0.200884,0.000002
180.000000,1,6,7,4014.635509,0.200922,0.000044
180.000000,1,7,7,3978.361058,0.200966,0.004773
180.000000,1,8,7,3934.401973,0.201019,0.009919
180.000000,1,9,7,3888.763273,0.201073,0.017822
180.000000,1,10,7,3856.611518,0.201112,0.023251
180.000000,1,1,8,4103.697845,0.200815,0.000010
180.000000,1,2,8,4096.022496,0.200824,0.000011
180.000000,1,3,8,4080.627010,0.200843,0.000017
180.000000,1,4,8,4057.444677,0.200871,0.000000
180.000000,1,5,8,4026.503098,0.200908,0.000016
180.000000,1,6,8,3988.301244,0.200954,0.002542
180.000000,1,7,8,3934.401973,0.201019,0.009919
180.000000,1,8,8,3862.074323,0.201105,0.021938
180.000000,1,9,8,3776.994428,0.201208,0.044599
180.000000,1,10,8,3707.731107,0.201291,0.075029
180.000000,1,1,9,4096.975631,0.200823,0.000006
180.000000,1,2,9,4088.581757,0.200833,0.000009
180.000000,1,3,9,4071.617933,0.200854,0.000011
180.000000,1,4,9,4045.700421,0.200885,0.000010
180.000000,1,5,9,4010.125362,0.200928,0.000367
180.000000,1,6,9,3963.222436,0.200984,0.005950
180.000000,1,7,9,3888.763273,0.201073,0.017822
180.000000,1,8,9,3776.994428,0.201208,0.044599
180.000000,1,9,9,3625.823225,0.201390,0.090693
180.000000,1,10,9,3473.203716,0.201573,0.124352
180.000000,1,1,10,4093.392817,0.200828,0.000009
180.000000,1,2,10,4084.593254,0.200838,0.000032
180.000000,1,3,10,4066.740412,0.200860,0.000022
180.000000,1,4,10,4039.255996,0.200893,0.000004
180.000000,1,5,10,4001.085604,0.200938,0.001727
180.000000,1,6,10,3947.005393,0.201003,0.008938
180.000000,1,7,10,3856.611518,0.201112,0.023251
180.000000,1,8,10,3707.731107,0.201291,0.075029
180.000000,1,9,10,3473.203716,0.201573,0.124352
180.000000,1,10,10,3069.707845,0.202060,0.201323
180.000000,2,1,1,4168.891867,0.200745,0.000011
180.000000,2,2,1,4164.951080,0.200750,0.000002
180.000000,2,3,1,4158.609053,0.200757,0.000001
180.000000,2,4,1,4150.139506,0.200767,0.000003
180.000000,2,5,1,4140.140812,0.200779,0.000005
180.000000,2,6,1,4129.439714,0.200792,0.000004
180.000000,2,7,1,4119.024410,0.200805,0.000002
180.000000,2,8,1,4109.953053,0.200816,0.000003
180.000000,2,9,1,4103.230079,0.200824,0.000002
180.000000,2,10,1,4099.646871,0.200828,0.000003
180.000000,2,1,2,4164.951080,0.200750,0.000002
180.000000,2,2,2,4161.381875,0.200754,0.000000
180.000000,2,3,2,4154.842614,0.200762,0.000002
180.000000,2,4,2,4145.869964,0.200772,0.000003
180.000000,2,5,2,4135.152408,0.200785,0.000004
180.000000,2,6,2,4123.584823,0.200799,0.000002
180.000000,2,7,2,4112.238030,0.200813,0.000004
180.000000,2,8,2,4102.276781,0.200825,0.000003
180.000000,2,9,2,4094.835204,0.200834,0.000002
180.000000,2,10,2,4090.846260,0.200839,0.000004
180.000000,2,1,3,4158.609053,0.200757,0.000001
180.000000,2,2,3,4154.842614,0.200762,0.000002
180.000000,2,3,3,4147.659677,0.200770,0.000002
180.000000,2,4,3,4137.593564,0.200782,0.000002
180.000000,2,5,3,4125.391858,0.200797,0.000001
180.000000,2,6,3,4112.037713,0.200813,0.000005
180.000000,2,7,3,4098.740621,0.200829,0.000003
180.000000,2,8,3,4086.879422,0.200843,0.000003
180.000000,2,9,3,4077.869331,0.200854,0.000003
180.000000,2,10,3,4072.991253,0.200860,0.000004
180.000000,2,1,4,4150.139506,0.200767,0.000003
180.000000,2,2,4,4145.869964,0.200772,0.000003
180.000000,2,3,4,4137.593564,0.200782,0.000002
180.000000,2,4,4,4125.819995,0.200797,0.000001
180.000000,2,5,4,4111.317613,0.200814,0.000005
180.000000,2,6,4,4095.148387,0.200833,0.000003
180.000000,2,7,4,4078.707413,0.200853,0.000005
180.000000,2,8,4,4063.694203,0.200871,0.000002
180.000000,2,9,4,4051.948664,0.200885,0.000003
180.000000,2,10,4,4045.503394,0.200893,0.000002
180.000000,2,1,5,4140.140812,0.200779,0.000005
180.000000,2,2,5,4135.152408,0.200785,0.000004
180.000000,2,3,5,4125.391858,0.200797,0.000001
180.000000,2,4,5,4111.317613,0.200814,0.000005
180.000000,2,5,5,4093.664680,0.200835,0.000003
180.000000,2,6,5,4073.536733,0.200859,0.000007
180.000000,2,7,5,4052.515014,0.200885,0.000001
180.000000,2,8,5,4032.748437,0.200908,0.000003
180.000000,2,9,5,4016.369135,0.200928,0.000005
180.000000,2,10,5,4007.316923,0.200939,0.000542
180.000000,2,1,6,4129.439714,0.200792,0.000004
180.000000,2,2,6,4123.584823,0.200799,0.000002
180.000000,2,3,6,4112.037713,0.200813,0.000005
180.000000,2,4,6,4095.148387,0.200833,0.000003
180.000000,2,5,6,4073.536733,0.200859,0.000007
180.000000,2,6,6,4048.225795,0.200890,0.000000
180.000000,2,7,6,4020.879056,0.200923,0.000006
180.000000,2,8,6,3994.564722,0.200954,0.001980
180.000000,2,9,6,3969.495044,0.200984,0.005175
180.000000,2,10,6,3953.281074,0.201004,0.007927
180.000000,2,1,7,4119.024410,0.200805,0.000002
180.000000,2,2,7,4112.238030,0.200813,0.000004
180.000000,2,3,7,4098.740621,0.200829,0.000003
180.000000,2,4,7,4078.707413,0.200853,0.000005
180.000000,2,5,7,4052.515014,0.200885,0.000001
180.000000,2,6,7,4020.879056,0.200923,0.000006
180.000000,2,7,7,3984.626585,0.200966,0.002729
180.000000,2,8,7,3940.678713,0.201019,0.008889
180.000000,2,9,7,3895.048147,0.201074,0.015815
180.000000,2,10,7,3862.902938,0.201112,0.019884
180.000000,2,1,8,4109.953053,0.200816,0.000003
180.000000,2,2,8,4102.276781,0.200825,0.000003
180.000000,2,3,8,4086.879422,0.200843,0.000003
180.000000,2,4,8,4063.694203,0.200871,0.000002
180.000000,2,5,8,4032.748437,0.200908,0.000003
180.000000,2,6,8,3994.564722,0.200954,0.001980
180.000000,2,7,8,3940.678713,0.201019,0.008889
180.000000,2,8,8,3868.363351,0.201106,0.019480
180.000000,2,9,8,3783.182730,0.201208,0.031601
180.000000,2,10,8,3713.871906,0.201292,0.038286
180.000000,2,1,9,4103.230079,0.200824,0.000002
180.000000,2,2,9,4094.835204,0.200834,0.000002
180.000000,2,3,9,4077.869331,0.200854,0.000003
180.000000,2,4,9,4051.948664,0.200885,0.000003
180.000000,2,5,9,4016.369135,0.200928,0.000005
180.000000,2,6,9,3969.495044,0.200984,0.005175
180.000000,2,7,9,3895.048147,0.201074,0.015815
180.000000,2,8,9,3783.182730,0.201208,0.031601
180.000000,2,9,9,3631.981982,0.201390,0.040295
180.000000,2,10,9,3479.241741,0.201574,0.044570
180.000000,2,1,10,4099.646871,0.200828,0.000003
180.000000,2,2,10,4090.846260,0.200839,0.000004
180.000000,2,3,10,4072.991253,0.200860,0.000004
180.000000,2,4,10,4045.503394,0.200893,0.000002
180.000000,2,5,10,4007.316923,0.200939,0.000542
180.000000,2,6,10,3953.281074,0.201004,0.007927
180.000000,2,7,10,3862.902938,0.201112,0.019884
180.000000,2,8,10,3713.871906,0.201292,0.038286
180.000000,2,9,10,3479.241741,0.201574,0.044570
180.000000,2,10,10,3070.540770,0.202067,0.201126
180.000000,3,1,1,4178.886494,0.200745,0.000039
180.000000,3,2,1,4174.953504,0.200750,0.000004
180.000000,3,3,1,4168.610589,0.200758,0.000000
180.000000,3,4,1,4160.139816,0.200768,0.000006
180.000000,3,5,1,4150.139668,0.200780,0.000014
180.000000,3,6,1,4139.437008,0.200793,0.000012
180.000000,3,7,1,4129.020181,0.200805,0.000002
180.000000,3,8,1,4119.947500,0.200816,0.000005
180.000000,3,9,1,4113.223543,0.200824,0.000003
180.000000,3,10,1,4109.639815,0.200828,0.000003
180.000000,3,1,2,4174.953504,0.200750,0.000004
180.000000,3,2,2,4171.383803,0.200754,0.000001
180.000000,3,3,2,4164.843598,0.200762,0.000004
180.000000,3,4,2,4155.869643,0.200773,0.000004
180.000000,3,5,2,4145.150523,0.200786,0.000011
180.000000,3,6,2,4133.581248,0.200800,0.000002
180.000000,3,7,2,4122.232794,0.200813,0.000008
180.000000,3,8,2,4112.270087,0.200825,0.000006
180.000000,3,9,2,4104.827422,0.200834,0.000004
180.000000,3,10,2,4100.837899,0.200839,0.000013
180.000000,3,1,3,4168.610589,0.200758,0.000000
180.000000,3,2,3,4164.843598,0.200762,0.000004
180.000000,3,3,3,4157.659611,0.200771,0.000002
180.000000,3,4,3,4147.592025,0.200783,0.000002
180.000000,3,5,3,4135.388531,0.200797,0.000000
180.000000,3,6,3,4122.032423,0.200814,0.000011
180.000000,3,7,3,4108.733375,0.200829,0.000007
180.000000,3,8,3,4096.870431,0.200844,0.000008
180.000000,3,9,3,4087.859025,0.200855,0.000005
180.000000,3,10,3,4082.980232,0.200860,0.000008
180.000000,3,1,4,4160.139816,0.200768,0.000006
180.000000,3,2,4,4155.869643,0.200773,0.000004
180.000000,3,3,4,4147.592025,0.200783,0.000002
180.000000,3,4,4,4135.816725,0.200797,0.000000
180.000000,3,5,4,4121.312203,0.200814,0.000014
180.000000,3,6,4,4105.140583,0.200834,0.000006
180.000000,3,7,4,4088.697166,0.200854,0.000013
180.000000,3,8,4,4073.681732,0.200872,0.000000
180.000000,3,9,4,4061.934492,0.200886,0.000005
180.000000,3,10,4,4055.488182,0.200893,0.000001
180.000000,3,1,5,4150.139668,0.200780,0.000014
180.000000,3,2,5,4145.150523,0.200786,0.000011
180.000000,3,3,5,4135.388531,0.200797,0.000000
180.000000,3,4,5,4121.312203,0.200814,0.000014
180.000000,3,5,5,4103.656645,0.200836,0.000008
180.000000,3,6,5,4083.525687,0.200860,0.000020
180.000000,3,7,5,4062.500804,0.200885,0.000001
180.000000,3,8,5,4042.731081,0.200909,0.000004
180.000000,3,9,5,4026.349429,0.200928,0.000008
180.000000,3,10,5,4017.282956,0.200939,0.000021
180.000000,3,1,6,4139.437008,0.200793,0.000012
180.000000,3,2,6,4133.581248,0.200800,0.000002
180.000000,3,3,6,4122.032423,0.200814,0.000011
180.000000,3,4,6,4105.140583,0.200834,0.000006
180.000000,3,5,6,4083.525687,0.200860,0.000020
180.000000,3,6,6,4058.210916,0.200890,0.000000
180.000000,3,7,6,4030.859756,0.200923,0.000013
180.000000,3,8,6,4004.545957,0.200955,0.001271
180.000000,3,9,6,3979.480345,0.200985,0.004504
180.000000,3,10,6,3963.268366,0.201004,0.005856
180.000000,3,1,7,4129.020181,0.200805,0.000002
180.000000,3,2,7,4122.232794,0.200813,0.000008
180.000000,3,3,7,4108.733375,0.200829,0.000007
180.000000,3,4,7,4088.697166,0.200854,0.000013
180.000000,3,5,7,4062.500804,0.200885,0.000001
180.000000,3,6,7,4030.859756,0.200923,0.000013
180.000000,3,7,7,3994.608995,0.200967,0.002026
180.000000,3,8,7,3950.668168,0.201019,0.008266
180.000000,3,9,7,3905.043232,0.201074,0.013962
180.000000,3,10,7,3872.903908,0.201113,0.019951
180.000000,3,1,8,4119.947500,0.200816,0.000005
180.000000,3,2,8,4112.270087,0.200825,0.000006
180.000000,3,3,8,4096.870431,0.200844,0.000008
180.000000,3,4,8,4073.681732,0.200872,0.000000
180.000000,3,5,8,4042.731081,0.200909,0.000004
180.000000,3,6,8,4004.545957,0.200955,0.001271
180.000000,3,7,8,3950.668168,0.201019,0.008266
180.000000,3,8,8,3878.361619,0.201106,0.017889
180.000000,3,9,8,3793.065482,0.201209,0.027605
180.000000,3,10,8,3723.753785,0.201292,0.030080
180.000000,3,1,9,4113.223543,0.200824,0.000003
180.000000,3,2,9,4104.827422,0.200834,0.000004
180.000000,3,3,9,4087.859025,0.200855,0.000005
180.000000,3,4,9,4061.934492,0.200886,0.000005
180.000000,3,5,9,4026.349429,0.200928,0.000008
180.000000,3,6,9,3979.480345,0.200985,0.004504
180.000000,3,7,9,3905.043232,0.201074,0.013962
180.000000,3,8,9,3793.065482,0.201209,0.027605
180.000000,3,9,9,3641.921418,0.201391,0.030506
180.000000,3,10,9,3489.093712,0.201575,0.032869
180.000000,3,1,10,4109.639815,0.200828,0.000003
180.000000,3,2,10,4100.837899,0.200839,0.000013
180.000000,3,3,10,4082.980232,0.200860,0.000008
180.000000,3,4,10,4055.488182,0.200893,0.000001
180.000000,3,5,10,4017.282956,0.200939,0.000021
180.000000,3,6,10,3963.268366,0.201004,0.005856
180.000000,3,7,10,3872.903908,0.201113,0.019951
180.000000,3,8,10,3723.753785,0.201292,0.030080
180.000000,3,9,10,3489.093712,0.201575,0.032869
180.000000,3,10,10,3072.114071,0.202077,0.135216
186.152642,1,1,1,4141.382249,0.200770,0.013779
186.152642,1,2,1,4137.549952,0.200774,0.000009
186.152642,1,3,1,4131.476241,0.200782,0.000000
186.152642,1,4,1,4123.381810,0.200791,0.000018
186.152642,1,5,1,4113.827281,0.200803,0.000035
186.152642,1,6,1,4103.607870,0.200815,0.000033
186.152642,1,7,1,4093.671685,0.200827,0.000005
186.152642,1,8,1,4085.022585,0.200838,0.000011
186.152642,1,9,1,4078.606634,0.200845,0.000005
186.152642,1,10,1,4075.191871,0.200849,0.000009
186.152642,1,1,2,4137.549952,0.200774,0.000009
186.152642,1,2,2,4134.117521,0.200779,0.000000
186.152642,1,3,2,4127.876043,0.200786,0.000010
186.152642,1,4,2,4119.311684,0.200796,0.000007
186.152642,1,5,2,4109.092328,0.200809,0.000024
186.152642,1,6,2,4098.072807,0.200822,0.000004
186.152642,1,7,2,4087.267730,0.200835,0.000017
186.152642,1,8,2,4077.781243,0.200846,0.000012
186.152642,1,9,2,4070.695573,0.200855,0.000009
186.152642,1,10,2,4066.906506,0.200859,0.000033
186.152642,1,1,3,4131.476241,0.200782,0.000000
186.152642,1,2,3,4127.876043,0.200786,0.000010
186.152642,1,3,3,4121.029630,0.200794,0.000001
186.152642,1,4,3,4111.454050,0.200806,0.000004
186.152642,1,5,3,4099.858322,0.200820,0.000000
186.152642,1,6,3,4087.171662,0.200835,0.000026
186.152642,1,7,3,4074.539164,0.200850,0.000013
186.152642,1,8,3,4063.267636,0.200864,0.000016
186.152642,1,9,3,4054.720927,0.200874,0.000011
186.152642,1,10,3,4050.104594,0.200879,0.000022
186.152642,1,1,4,4123.381810,0.200791,0.000018
186.152642,1,2,4,4119.311684,0.200796,0.000007
186.152642,1,3,4,4111.454050,0.200806,0.000004
186.152642,1,4,4,4100.297349,0.200819,0.000002
186.152642,1,5,4,4086.562234,0.200836,0.000033
186.152642,1,6,4,4071.254936,0.200854,0.000012
186.152642,1,7,4,4055.680768,0.200873,0.000030
186.152642,1,8,4,4041.428195,0.200890,0.000000
186.152642,1,9,4,4030.341247,0.200903,0.000012
186.152642,1,10,4,4024.281082,0.200911,0.000009
186.152642,1,1,5,4113.827281,0.200803,0.000035
186.152642,1,2,5,4109.092328,0.200809,0.000024
186.152642,1,3,5,4099.858322,0.200820,0.000000
186.152642,1,4,5,4086.562234,0.200836,0.000033
186.152642,1,5,5,4069.905655,0.200856,0.000020
186.152642,1,6,5,4050.930474,0.200879,0.000047
186.152642,1,7,5,4031.078213,0.200902,0.000003
186.152642,1,8,5,4012.218698,0.200925,0.000207
186.152642,1,9,5,3996.918105,0.200943,0.002113
186.152642,1,10,5,3988.460223,0.200954,0.003417
186.152642,1,1,6,4103.607870,0.200815,0.000033
